race_id_x,PP_x,Name,B,B1Rk,Diff,B2Rk,RTAD,xSt4Jky,B3,B3Rk,4#,4#Rk,R,AgeLastOut,AgeLastWork,Bf,BfRk,Dt,ML,T,Jockey,Jky R,Trainer,S,PRIME,Prk,Diff-Prime,Form,Late,LateRk,LateDiff,2CallPos,PctE,PctERk,4#Diff,C-Pace,C-PaceRk,C-PaceDiff,Improv,I-Frac,I-FracRk,Par,Comment,E1,E2,V1,V1Rk,WoScore,WoScoreRk,FD,Frk,FP,2CallLen,PiDex,BE2,E2r,E2d,Clm,WO,PCR,PCRRk,V1 Diff,Post Time,Eq,Wt,Fig,FigRk,FigDiff,PScore,Rail,hAge,PrDiff,PredScore,PredScoreRk,intGreatestTrainingGap,wFig,wFigRk,wFigDiff,AvgB,AvgBRk,AvgBDiff,Q,QRk,QDiff,Wb,WbRk,WbDiff,Rb,RbRk,RbDiff,hAgeDup,hAgeRk,hAgeDiff,CR,CRRk,CRDiff,PcLn,PcLnRk,PcLnDiff,LTS,WoScoreDup,WoScoreRkDup,WoScoreDiff,jkyPct,CDesX,JRating,JRatingRk,JRatingDiff,Sex,pF1,pF2,TTime,TTimeRk,TTimeDiff,Fit,Cls,ClsRk,ClsDiff,DblForm,DblFormRk,DblFormDiff,Vi,FSize,TSRR,TRRR,DSRR,DRRR,AvgE1,AvgeE1Rk,AvgE1Diff,SPace,SPaceRk,SPaceDiff,RStr,RStrRk,RStrDiff,AProb,AProbRk,AProbDiff,CLRcs,CLDys,tWins,tStarts,PLBGap,2fFigLast,2fFigLastRk,2fFigLastDiff,DecelF,Med,Late1,Late1Rk,Late1Diff,SfLR,FPLen,TkLO,StsLyff,StsMt,StsLsx,Sire,Odds_x,OFin,Win,Place,Show,EType,EMut,EType2,EMut2,xSprints,xRoutes,xField,Fims4,DistLast,Dist2Bk,StsTnr,MLDup,MLRk,MLDiff,Low,Pal,PalRk,PalDiff,TP,TPRk,TPDiff,PctECP2,PctECP2Rk,Top,Ownr,PMI,PMIRk,PMIDiff,CMI,CMIRk,CMIDiff,OP,OPRk,OPDiff,CRA,FTR,Purse_x,STA,STARk,PFig,PFigRk,PFigDiff,PctDirty,TWMt,TWMtRk,TSMt,TWYr,TSYr,RWMt,RWMtRk,RSMt,RWYr,RSYr,RShape,Pimp,PimpRk,CXN,CXNRk,Surf,LyCt,Rt1Ct,T1Ct,Consty,ConstyRk,ConstyDiff,PRtg,PRtgRk,PRtgDiff,AFR,AFRRk,Gap1,Alcmy,AlcmyRk,Gap2,CFA,CFARk,Gap3,JPR,JPRRk,Gap4,JPRClass,JPRClassRk,Gap5,JMLPr,JMLPrRk,Gap6,JMLF,PED,PEDRk,Gap7,QRt,QRtRk,Gap8,UPR,UPRRk,Gap9,UMLPr,UMLPrRk,Gap10,CXNGap,CmpdE1,CmpdE1Rk,Gap11,CmpdE2,CmpdE2Rk,Gap12,CmpdTT,CmpdTTRk,Gap13,CmpdLate,CmpdLateRk,Gap14,CmpdSP,CmpdSPRk,Gap15,CmpdAP,CmpdAPRk,Gap16,CmpdPctE,CmpdPctERk,Gap17,P-Fit,P-FitRk,Gap18,BestWFig,BestWFigRk,Gap19,LtSlnt,LtSlntRk,Gap20,CmpdPM,CmpdPMRk,Gap21,UF1,UF1Rk,Gap22,UF2,UF2Rk,Gap23,UF3,UF3Rk,Gap24,UF4,UF4Rk,Gap25,UF5,UF5Rk,Gap26,UF6,UF6Rk,Gap27,UF7,UF7Rk,Gap28,UF8,UF8Rk,Gap29,Dam,DamsSire,SiresSire,BCProb,UPRProb,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Reserved11,Reserved12,FSP,FSPRk,FSPDiff,FSF,FSFRk,FSFDiff,W2W,W2WRk,W2WDiff,HTye,QDrive,ClsCon,ClsConRk,ClsConDiff,EaCon,EaConRk,EaConDiff,FigCon,FigConRk,FigConDiff,FmCon,FmConRk,FmConDiff,LtCon,LtConRk,LtConDiff,PwrCon,PwrConRk,PwrConDiff,ESPShape,HDWPScr,HDWPScrRk,HDWPScrDiff,StyleHDW,QAlt,QAltRk,QAltDiff,Stge,~,track_x,race_number,distance,surface_x,date_time,race_description,available_bets,race_id_y,Odds_y,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,track_y,RaceNum,Date,DistYrds,surface_y,TrackCondition,ClassDescriptor,Purse_y,Weight,PP_y,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
461,1,NOEASYWAYOUT,68.0,(6),-18.0,(5),41,1,55.0,(6),72.13,(6),N,52,11,6,(3),0.5,10.0,C,RAMGEET ANDRE R,,SLAGER LEONARD M,P,52,(6),-18.0,0.0,29,(4),-24.0,5,88.49,(3),-4.19,125.82,6,-38.57999,28,24.99_6.f,1,77,~cr_1/2`#-FT2-FT3-GD1-$UP-WIDE2-<BRED>IL</BRED><TRC>Clm 16000</TRC>PACETOP=0~PACELOW=0~BSWITCH=0~JSWITCH=1~WO5+=0~WO8=0~WO7=0~WO6=0~WO5=0~WO4=0~WO3=11~WO3#=0~WO4#=0~WO5#=0~WO6#=0~WO7#=0~WO8#=0~WO5#+=0~WO4!=0~WO5!=0~RUD=50~,93,74,56.77,5,3,3,3,6,4,6.5,61.47127,130,3,-13,0,0.25,0.719,6,-3.279999,11:15,0,1,55,5,-24,117.63,1,BUN12471,1,22.48,2,1,40.65,5,-26.56,38.7,6,-21.63333,3,3,-3,0.0,4,-53.66,0.0,5,-57.27,4,3,-1,70.76923,1,-4.230766,55,5,-24,10,3,3,-3,0.0,C,0,1,0,G,70.73,90.42,54.63,6,-32.37,-,72.4,4,-7.599998,79.85,4,-13.01,31.3,6,0,0,0,0,89.63,6,-15.7,62.0,6,-31.0,51.5,6,-18.17,0,1,0,0,0,9,94,-14,93,4,-51,28.15534,1,29,4,-24,D,5.5,HAW,1,1,3,PARADING,,,,,,,,,,0,0,7,0,S,S,11,10.0,6,-8.0,2.0,16.0,5,-28.5,54.66667,6,-28.66667,89.3899993896484,2,-13,MICHAEL L SLAGER,0,1,0,0,1,0,0,1,0,2,0,15000,39.18919,3,53.73,6,-46.27,66.67,9,3,94,24,238,0,5,7,16,189,6+5,0.0,2,61.12,6,D,2,0,0,18.43,6,-81.57,0,1,0,75.4294,6,-21.7518,0,1,0,70.0894,5,-2.461899,0,1,0,0,1,0,0,1,0,64.5679,354,4,-123,0,1,0,39.7387,6,-39.9567,0.0403,6,-0.2088,-34.19,103.8049,5,-26.11389,89.4317,5,-15.4374,75.0585,3,-27.3852,32.0823,4,-25.9185,60.757,6,-20.678,75.0944,5,-18.0577,73.5979,3,-6.245003,35.81,6,-52.45,63.67,4,-36.75,40.65,5,-26.56,85.7614,3,-4.124199,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,MOONLIGHT ESCAPADE,LION HEART,PULPIT,0.004375,0.04279415,0,0,0,0,0,0,0,0,0,0,0,0,73.5,6,-25.5,53.5,5,-18.5,82,1,2,4,0,74,6,-18,85,4,-6,60,6,-32,73,6,-16,86,5,-10,82,6,-15,2,117.63,4,-45.02,34,3,3,-4,0, ,APX,R1,6.5f,D,05-29-2016<br>11:15,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$2 WIN/PLACE/SHOW / $1 DAILY DOUBLE (1-2) / $1 EXACTA / $0.50 TRIFECTA $0.10 SUPERFECTA / $0.50 PICK 3 (1-3) $0.50 BRISNET.COM EARLY PICK 4 (RACES 1-4),460.0,13.1,6.0,0.0,0.0,0.0,20.8,0.0,6.0,APX,1.0,5/29/16,1430.0,D,FT,C,15000.0,122.0,1.0,0.8347,4.0,-0.1023
461,2,HOLY BULLEX,69.0,(5),-17.0,(6),193,1,69.0,(3),81.67,(5),N,211,18,29,(1),0.5,3.0,B,MONTALVO CARLOS,(--T),DIVITO JAMES P,EP,64,(3),-6.0,52.11,34,(3),-19.0,2,81.94,(4),-10.74,139.63,5,-24.76999,19,25.56_6.f,4,77,~cr_NTD*`#-BLINKR0-BLINKR1-BLINKR2-BLINKR3-FT2-FT3-MY1-$UP-$DN-WIDE1-FAV1BK-<BRED>IL</BRED><TRC>Clm 16000</TRC>PACETOP=3~PACELOW=0~BSWITCH=0~JSWITCH=1~WO5+=18~WO8=0~WO7=0~WO6=18~WO5=31~WO4=0~WO3=0~WO3#=0~WO4#=39~WO5#=0~WO6#=0~WO7#=0~WO8#=0~WO5#+=0~WO4!=0~WO5!=0~RUD=50~,141,101,59.01,3,6,1,6,3,1,0.1,61.47127,101,6,-42,0,1.0,1.1765,1,-1.040001,11:15,0,-2,69,2,-10,138.12,2,BUN12111,1,31.77,2,1,50.42,4,-16.79,52.0,4,-8.333332,5,2,-1,52.11,3,-1.549999,0.0,5,-57.27,3,5,-2,75.0,2,4.230766,0,6,-79,3,6,1,2,0.0938,M,0,1,0,G,70.73,90.42,58.01,5,-28.99001,-,57.33,6,-22.67,68.67,5,-24.19,31.3,6,0,1,0,0,105.33,1,0.9300003,63.0,5,-30.0,56.67,5,-13.0,0,1,0,0,0,9,61,-86,141,2,-3,19.84127,1,25,5,-28,D,0.5,HAW,1,1,4,MUNNINGS,,,,,,,,,,0,0,8,2,S,S,4,3.0,2,-1.0,2.0,24.8,4,-19.7,75.6,2,-7.733337,89.3899993896484,2,19,DOUBLEDOWN STABLES INC,0,1,0,0,1,0,0,1,0,0,0,15000,24.75248,5,80.66,2,-19.34,66.67,9,3,61,31,164,21,4,224,70,596,6+5,0.992,1,76.07,3,D,2,0,0,100.0,1,49.92,0,1,0,97.1812,1,6.833,0,1,0,70.0673,6,-2.484001,0,1,0,0,1,0,0,1,0,64.5679,475,2,-2,0,1,0,57.4302,3,-22.2652,0.0864,4,-0.1627,-19.24,128.2445,2,-1.674286,94.0858,4,-10.7833,59.9271,6,-42.5166,29.4458,5,-28.555,61.7658,5,-19.6692,77.9258,4,-15.2263,76.1634,2,-3.679504,82.22,2,-6.040001,50.42,6,-50.0,50.42,4,-16.79,88.3048,2,-1.580795,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,WINBRANDLEX,YANKEE VICTOR,SPEIGHTSTOWN,0.1456676,0.08634535,0,0,0,0,0,0,0,0,0,0,0,0,94.1,3,-4.900002,62.0,3,-10.0,77,4,-5,4,2,85,2,-7,85,4,-6,74,4,-18,86,3,-3,89,3,-7,90,3,-7,2,138.12,2,-24.53,18,5,2,-2,0, ,APX,R1,6.5f,D,05-29-2016<br>11:15,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$2 WIN/PLACE/SHOW / $1 DAILY DOUBLE (1-2) / $1 EXACTA / $0.50 TRIFECTA $0.10 SUPERFECTA / $0.50 PICK 3 (1-3) $0.50 BRISNET.COM EARLY PICK 4 (RACES 1-4),460.0,4.9,2.0,0.0,4.2,3.6,20.8,0.0,6.0,APX,1.0,5/29/16,1430.0,D,FT,C,15000.0,117.0,2.0,0.8655,2.0,-0.0715
461,3,CHERNYAHOVSKIY,74.0,(4),-12.0,(3),13,4,71.0,(2),90.0,(2),Y,21,8,20,(2),-2.0,3.5,C,SANJUR SANTO,,RODRIGUEZ LEO,P,63,(4),-7.0,53.23,0,(6),-53.0,7,74.91,(6),-17.77,153.51,4,-10.89,12,25.32_8.5f,3,77,~cd_NTD`-BLINKR0-BLINKR1-BLINKR2-BLINKR3-FT3-MY1-MY2-$30DN-$DN-XSTART1-BB3-BW2-<BRED>KY</BRED><TRC>Clm 16000</TRC>PACETOP=0~PACELOW=0~BSWITCH=0~JSWITCH=4~WO5+=0~WO8=0~WO7=0~WO6=0~WO5=0~WO4=0~WO3=0~WO3#=0~WO4#=0~WO5#=0~WO6#=0~WO7#=0~WO8#=0~WO5#+=0~WO4!=0~WO5!=0~RUD=36~,80,73,52.11,6,4,2,4,5,6,9.5,61.47127,143,1,1,0,0.54,0.9012,3,-7.939999,11:15,0,5,61,4,-18,87.16,3,BUN12778,1,227.93,1,1,51.64,3,-15.57,57.33333,3,-3.0,2,6,-4,53.23,2,-0.4300003,54.09,4,-3.18,5,1,0,97.56097,5,26.79174,74,2,-5,9,4,2,-2,0.1086,C,0,1,0,H,70.73,90.42,87.0,1,2.830002,+,77.56,3,-2.440002,92.86,1,2.29,31.3,6,0,0,0,0,93.0,5,-12.33,68.5,4,-24.5,66.22,3,-3.449997,0,1,0,0,0,10,86,-12,56,6,-88,36.50794,1,46,2,-7,T,14.75,APX,0,2,10,GIANTS CAUSEWAY,,,,,,,,,,0,0,7,2,R,R,10,3.5,3,-1.5,2.0,27.0,3,-17.5,57.66667,5,-25.66667,89.3899993896484,2,-13,ROBERTO VARGAS,0,1,0,0,1,0,0,1,0,0,0,15000,57.5,2,67.39,4,-32.61,66.67,10,2,86,19,169,34,3,313,90,772,6+5,0.0,2,72.7,4,D,2,0,0,39.8,4,-60.2,0,1,0,90.3482,2,-6.833,0,1,0,71.5194,2,-1.031898,0,1,0,0,1,0,0,1,0,64.5679,349,5,-128,0,1,0,49.2437,4,-30.4517,0.1361,3,-0.113,-22.61,103.6103,6,-26.30849,82.537,6,-22.3321,61.4637,5,-40.98,49.6657,2,-8.335102,66.1014,3,-15.3336,74.3192,6,-18.8329,62.4322,6,-17.4107,43.52,5,-44.74,100.42,1,18.6,51.64,3,-15.57,78.9385,5,-10.9471,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,PUXA SACO,DEHERE,STORM CAT,0.05719604,0.06341825,0,0,0,0,0,0,0,0,0,0,0,0,75.5,5,-23.5,68.75,2,-3.25,80,2,-2,10,0,82,4,-10,83,6,-8,77,3,-15,88,2,-1,88,4,-8,89,4,-8,2,87.16,6,-75.48999,34,1,6,-6,0, ,APX,R1,6.5f,D,05-29-2016<br>11:15,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$2 WIN/PLACE/SHOW / $1 DAILY DOUBLE (1-2) / $1 EXACTA / $0.50 TRIFECTA $0.10 SUPERFECTA / $0.50 PICK 3 (1-3) $0.50 BRISNET.COM EARLY PICK 4 (RACES 1-4),460.0,5.1,3.0,0.0,0.0,3.0,20.8,0.0,6.0,APX,1.0,5/29/16,1430.0,D,FT,C,15000.0,122.0,3.0,0.8266,5.0,-0.1104
461,4,OUTLAWJOE,75.0,(3),-11.0,(4),16,1,56.0,(5),87.4,(4),N,16,40,6,(3),0.5,5.0,C,STANLEY ANGEL ORTEGA,,PEREZ MANNY,E,61,(5),-9.0,0.0,2,(5),-51.0,1,92.68,(1),3.29,154.6,3,-9.799988,-4,26.7_6.f,6,77,+~nc_0/1*`#-BLINKR0-BLINKR1-BLINKR2-BLINKR3-FT1-FT2-MY3-B-<BRED>IL</BRED><TRC>Clm 16000</TRC>PACETOP=0~PACELOW=0~BSWITCH=0~JSWITCH=1~WO5+=0~WO8=0~WO7=0~WO6=0~WO5=0~WO4=0~WO3=0~WO3#=0~WO4#=0~WO5#=0~WO6#=0~WO7#=0~WO8#=0~WO5#+=0~WO4!=0~WO5!=0~RUD=29~,124,105,59.67,2,0,4,7,1,5,0.5,61.47127,125,4,-18,0,0.86,0.7952,5,-0.3800011,11:15,0,0,52,6,-27,162.65,4,BUN12611,1,40.65,2,1,24.08,6,-43.13,50.7,5,-9.633331,6,1,1,0.0,4,-53.66,57.27,1,0.08000183,5,1,0,94.8718,4,24.10256,64,4,-15,12,0,4,-6,0.0,C,0,1,0,G,70.73,90.42,70.4,4,-16.6,-,70.8,5,-9.199997,65.94,6,-26.92,31.3,6,0,0,0,0,104.4,2,-0.9300003,70.0,3,-23.0,58.3,4,-11.37,0,1,0,0,0,8,162,-22,124,3,-20,1.869159,1,2,6,-51,D,6.0,APX,5,2,11,SIR LOREN,,,,,,,,,,4,0,6,1,S,S,11,5.0,5,-3.0,2.0,2.0,6,-42.5,70.66666,4,-12.66667,89.3899993896484,2,-23,RANDY WIENTJES,0,1,0,0,1,0,0,1,0,1,0,15000,1.904762,6,58.97,5,-41.03,66.67,8,6,162,47,412,0,5,7,79,661,6+5,0.0,2,67.13,5,D,2,0,0,37.03,5,-62.97,0,1,0,80.8812,5,-16.3,0,1,0,70.1127,4,-2.438599,0,1,0,0,1,0,0,1,0,64.5679,360,3,-117,0,1,0,49.0363,5,-30.6591,0.0622,5,-0.1869,-28.18,129.9188,1,1.674286,104.4725,2,-0.3965988,79.0262,2,-23.4175,26.375,6,-31.6258,65.4238,4,-16.0112,84.9482,2,-8.203903,79.8429,1,3.679504,88.26,1,6.040001,58.04,5,-42.38,24.08,6,-43.13,89.8856,1,1.580795,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,CRAZY DEBUTANTE,FORMAL GOLD,YONAGUSKA,0.0549547,0.05338979,0,0,0,0,0,0,0,0,0,0,0,0,98.0,2,-1.0,51.0,6,-21.0,76,5,-6,1,0,78,5,-14,91,1,3,68,5,-24,81,5,-8,83,6,-13,85,5,-12,2,162.65,1,24.53,5,7,1,2,0, ,APX,R1,6.5f,D,05-29-2016<br>11:15,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$2 WIN/PLACE/SHOW / $1 DAILY DOUBLE (1-2) / $1 EXACTA / $0.50 TRIFECTA $0.10 SUPERFECTA / $0.50 PICK 3 (1-3) $0.50 BRISNET.COM EARLY PICK 4 (RACES 1-4),460.0,5.9,5.0,0.0,0.0,0.0,20.8,0.0,6.0,APX,1.0,5/29/16,1430.0,D,FT,C,15000.0,122.0,4.0,0.937,1.0,0.0715
461,5,SUMMER DISCO,79.0,(2),-7.0,(2),19,1,79.0,(1),90.0,(2),N,19,26,5,(6),1.0,4.5,B,EMIGH CHRISTOPHER A,,MANLEY STEVE,E,70,(1),1.0,53.66,51,(2),-2.0,1,76.38,(5),-16.3,164.4,1,5.619995,28,25.8_5.5f,5,77,~cr_NTD*`#-BLINKR0-BLINKR1-BLINKR2-BLINKR3-FT2-FT3-MY1-$UP-FAV1BK-<BRED>FL</BRED><TRC>Clm 16000</TRC>PACETOP=3~PACELOW=0~BSWITCH=4~JSWITCH=1~WO5+=0~WO8=0~WO7=0~WO6=0~WO5=0~WO4=0~WO3=0~WO3#=0~WO4#=0~WO5#=0~WO6#=0~WO7#=0~WO8#=0~WO5#+=0~WO4!=0~WO5!=0~RUD=45~,144,106,58.93,4,0,4,6,3,1,0.5,61.47127,106,5,-37,0,0.24,0.8909,4,-1.119999,11:15,0,-1,79,1,10,109.43,5,BUN12221,1,367.19,1,1,67.21,1,9.689999,60.33333,1,0.3333321,3,3,-3,53.66,1,0.4300003,56.65,3,-0.6199989,3,5,-2,120.6897,6,49.92042,79,1,5,6,0,4,-6,0.1701,S,0,1,0,G,70.73,90.42,84.17,2,-2.830002,+,80.0,1,0.0,90.57,2,-2.29,31.3,6,0,0,0,0,95.83,4,-9.5,74.0,2,-19.0,69.67,1,1.07,0,1,0,0,0,24,130,-7,144,1,3,26.38889,1,38,3,-15,D,7.5,FPX,5,1,7,SUMMER BIRD,,,,,,,,,,3,1,4,1,S,S,4,4.5,4,-2.5,2.0,38.0,2,-6.5,83.33334,1,7.733337,89.3899993896484,2,11,YATES DARRELL AND EVELYN,0,1,0,0,1,0,0,1,0,1,0,15000,35.84906,4,100.0,1,19.34,66.67,24,1,130,54,318,57,1,335,140,823,6+5,0.0,2,95.31,1,D,2,0,0,41.82,3,-58.18,0,1,0,87.5865,3,-9.594696,0,1,0,72.5513,1,1.031898,0,1,0,0,1,0,0,1,0,64.5679,338,6,-139,0,1,0,79.6954,1,10.1665,0.2491,1,0.023,18.39999,127.0126,3,-2.906189,99.6223,3,-5.246803,72.232,4,-30.2117,40.3521,3,-17.6487,69.9872,2,-11.4478,84.8048,3,-8.347298,71.1718,4,-8.671104,67.14,3,-21.12,70.15,3,-30.27,67.21,1,9.689999,84.8861,4,-4.999496,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,MY DISCO DANCER,SWORD DANCE (IRE),BIRDSTONE,0.3333,0.2798304,0,0,0,0,0,0,0,0,0,0,0,0,99.0,1,1.0,72.0,1,3.25,79,3,-3,4,0,85,2,-7,87,3,-4,92,1,10,89,1,1,95,2,-1,97,1,3,2,109.43,5,-53.21999,5,3,3,-4,0, ,APX,R1,6.5f,D,05-29-2016<br>11:15,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$2 WIN/PLACE/SHOW / $1 DAILY DOUBLE (1-2) / $1 EXACTA / $0.50 TRIFECTA $0.10 SUPERFECTA / $0.50 PICK 3 (1-3) $0.50 BRISNET.COM EARLY PICK 4 (RACES 1-4),460.0,2.9,4.0,0.0,0.0,0.0,20.8,0.0,6.0,APX,1.0,5/29/16,1430.0,D,FT,C,15000.0,119.0,5.0,0.8405,3.0,-0.0965
461,6,MEAN INTENTIONS,86.0,(1),7.0,(1),16,3,66.0,(4),91.0,(1),N,16,43,6,(3),0.5,2.0,C,BAIRD E T,(+-),SLAGER LEONARD M,EP,69,(2),-1.0,0.0,53,(1),2.0,6,89.39,(2),-3.29,158.78,2,-5.619995,9,25_6.f,2,77,+~nc_0/1`-FT1-MY2-MY3-WIDE1-<BRED>KY</BRED><TRC>Clm 16000</TRC>PACETOP=0~PACELOW=0~BSWITCH=9~JSWITCH=3~WO5+=0~WO8=0~WO7=0~WO6=0~WO5=0~WO4=0~WO3=0~WO3#=0~WO4#=0~WO5#=0~WO6#=0~WO7#=0~WO8#=0~WO5#+=0~WO4!=0~WO5!=0~RUD=29~,73,89,60.05,1,0,4,7,1,2,4.25,61.47127,142,2,-1,0,0.06,0.9125,2,0.3800011,11:15,0,0,65,3,-14,134.0,6,BUN12361,1,1276.79,1,1,57.52,2,-9.689999,60.0,2,-0.3333321,3,3,-3,0.0,4,-53.66,57.19,2,-0.08000183,4,3,-1,77.27273,3,6.503494,66,3,-13,13,0,4,-6,0.2416,C,0,1,0,C,70.73,90.42,80.67,3,-6.330002,+,80.0,1,0.0,81.14,3,-11.72,31.3,6,0,0,1,0,101.33,3,-4.0,93.0,1,19.0,68.6,2,-1.07,0,1,0,0,0,9,94,-20,73,5,-71,37.32394,1,53,1,7,D,0.75,APX,5,2,11,MUNNINGS,,,,,,,,,,4,0,6,2,S,S,9,2.0,1,1.0,2.0,44.5,1,6.5,74.16666,3,-9.166672,89.3899993896484,2,-21,EARL HUGHES,0,1,0,0,1,0,0,1,0,1,0,15000,59.55056,1,80.21,3,-19.79,66.67,9,3,94,24,238,36,2,149,58,277,6+5,0.0,2,76.91,2,D,2,0,0,50.08,2,-49.92,0,1,0,82.9918,4,-14.1894,0,1,0,70.2947,3,-2.256599,0,1,0,0,1,0,0,1,0,64.5679,477,1,2,0,1,0,69.5289,2,-10.1665,0.2261,2,-0.023,-18.39999,107.2945,4,-22.62429,104.8691,1,0.3965988,102.4437,1,23.4175,58.0008,1,8.335102,81.435,1,11.4478,93.1521,1,8.203903,64.3883,5,-15.45461,60.44,4,-27.82,81.82,2,-18.6,57.52,2,-9.689999,78.5313,6,-11.35429,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,MEAN IMOGENE,SILVER DEPUTY,SPEIGHTSTOWN,0.2764184,0.1330607,0,0,0,0,0,0,0,0,0,0,0,0,86.25,4,-12.75,58.75,4,-13.25,73,6,-9,2,0,92,1,7,88,2,-3,82,2,-10,83,4,-6,96,1,1,94,2,-3,2,134.0,3,-28.64999,23,3,3,-4,0, ,APX,R1,6.5f,D,05-29-2016<br>11:15,FOR THREE YEAR OLDS AND UPWARD WHICH HAVE NEVER WON TWO RACES. Three Year Olds; ,$2 WIN/PLACE/SHOW / $1 DAILY DOUBLE (1-2) / $1 EXACTA / $0.50 TRIFECTA $0.10 SUPERFECTA / $0.50 PICK 3 (1-3) $0.50 BRISNET.COM EARLY PICK 4 (RACES 1-4),460.0,1.4,1.0,4.8,2.8,2.4,20.8,0.0,6.0,APX,1.0,5/29/16,1430.0,D,FT,C,15000.0,122.0,6.0,0.823,6.0,-0.114
462,1,FASHION HILL,56.0,(4),-7.0,(5),169,2,56.0,(4),50.0,(5),N,178,9,30,(1),1.5,2.0,A,MURRILL MITCHELL,,STIDHAM MICHAEL,,51,(3),-9.0,55.0,37,(1),0.0,10,57.47,(6),-112.25,98.68,5,-84.65,12,24.55_5.5f,1,67,~cd_NTD`-FT1-FT2-$DN-BW2-<BRED>NY</BRED><TRC>Md 25000</TRC>PACETOP=3~PACELOW=0~BSWITCH=0~JSWITCH=0~WO5+=0~WO8=0~WO7=0~WO6=0~WO5=0~WO4=0~WO3=0~WO3#=0~WO4#=31~WO5#=9~WO6#=0~WO7#=0~WO8#=0~WO5#+=9~WO4!=0~WO5!=0~RUD=30~,114,62,58.05,2,10,1,10,1,10,7.25,54.97064,62,6,-59,0,0.5,0.6944,5,-0.3600006,11:46,0,-1,56,2,-1,76.51,1,BUM12889,2,52.17,4,0,58.41,5,-33.04,50.0,2,-4.0,2,4,-3,55.0,1,1.25,0.0,5,-56.7,3,4,-2,110.0,4,48.29787,0,6,-63,2,10,1,0,0.1623,S,0,1,0,F,112.0,111.91,42.0,6,-71.8,+,81.0,1,10.5,100.0,1,17.41,31.7,6,0,0,0,0,58.0,5,-61.83,45.5,4,-23.0,70.0,1,7.669998,0,1,0,0,0,35,134,-61,114,1,2,31.86813,1,29,2,-8,T,8.75,FGX,1,1,3,OLD FASHIONED,,,,,,,,,,0,0,12,0,S,S,3,2.0,1,0.5,3.5,14.5,2,-22.3,80.83334,1,5.900002,95.6100006103516,3,12,FEEL THE THUNDER STABLE AND DARE TO DREAM STABLE LLC (MICH,0,1,0,0,1,0,0,1,0,0,0,17000,46.77419,1,78.39,3,-9.629997,50.0,35,1,134,97,553,68,1,419,149,987,5+4,1.0,3,94.14,1,D,2,0,0,0.0,6,-100.0,0,1,0,90.2024,2,-3.463501,0,1,0,70.0673,6,-18.4196,0,1,0,0,1,0,0,1,0,63.6755,336,5,-46,0,1,0,60.7856,3,-14.0061,0.1458,3,-0.1266,19.16,103.9864,3,-6.7798,59.8542,5,-32.6686,15.722,6,-61.2647,32.9518,2,-21.7397,46.403,4,-25.2153,53.1286,5,-26.9531,64.4939,5,-65.0242,53.18,4,-46.82,58.41,5,-29.26,43.51,2,-5.240002,83.2556,5,-28.4687,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,PINE HILL,SIPHON (BRZ),UNBRIDLEDS SONG,0.179014,0.1071612,0,0,0,0,0,0,0,0,0,0,0,0,72.25,5,-32.75,67.75,2,-1.0,78,2,-2,5,0,82,4,-5,80,6,-13,75,4,-10,90,1,0,95,2,-2,92,2,-5,3,76.51,5,-144.06,93,1,4,-4,0, ,APX,R2,7f,D,05-29-2016<br>11:46,FOR MAIDENS; FILLIES AND MARES THREE YEARS OLD  AND UPWARD. Three Year Olds; 119,$2 WIN/PLACE/SHOW / $1 DAILY DOUBLE (2-3) / $1 EXACTA / $0.50 TRIFECTA $0.10 SUPERFECTA / $0.50 PICK 3 (RACES2-4),461.0,1.2,1.0,4.4,3.2,2.4,11.8,0.0,6.0,APX,2.0,5/29/16,1540.0,D,FT,M,17000.0,119.0,1.0,0.763,5.0,-0.1702
